#Frame      Mode1    Mode2    Mode3
    6243   -9.088   -8.465   -4.940
    6244   -9.187   -7.744   -5.931
    6245   -7.907   -6.993   -2.986
    6246  -10.000   -8.693   -1.470
    6247   -8.283   -4.225   -6.202
    6248  -10.100   -4.875   -5.388
    6249   -9.495   -6.094   -3.659
    6250   -9.542   -6.936   -3.364
    6251   -8.795   -4.943   -3.948
    6252   -9.308   -7.050   -5.116
    6253   -8.723   -8.864   -4.237
    6254   -9.242   -9.455   -2.868
    6255   -7.515   -9.961   -2.936
    6256   -8.684   -8.505   -3.787
    6257   -5.765   -8.699   -4.684
    6258   -5.613  -10.047   -2.556
    6259   -6.377   -8.355   -0.622
    6260   -9.123  -10.047   -4.530
    6261   -9.352  -10.002   -3.070
    6262   -7.810   -8.634   -3.691
    6263   -8.630   -9.128   -1.651
    6264  -10.251   -8.608   -5.552
    6265   -8.861   -8.024   -8.227
    6266  -11.660   -8.128   -6.836
    6267  -10.967   -7.503   -7.078
    6268  -12.722   -6.031   -6.979
    6269  -10.372   -7.507   -7.094
    6270   -8.348   -8.583   -8.657
    6271  -11.128   -5.200   -7.003
    6272  -10.727   -6.326   -5.939
    6273  -10.585   -8.382   -7.744
    6274   -9.627   -4.339   -7.595
    6275   -9.266   -6.475   -6.822
    6276   -9.205   -7.810   -5.682
    6277   -9.952   -9.110   -6.287
    6278   -9.627   -6.644   -1.143
    6279   -9.559   -3.681   -2.098
    6280   -9.190   -7.622   -1.702
    6281   -8.114   -5.505   -3.492
    6282  -11.086   -3.179   -2.815
    6283   -8.531   -7.142   -3.311
    6284   -9.815   -5.053   -1.981
    6285  -11.417   -5.515   -1.882
    6286  -10.695   -5.190   -5.751
    6287   -7.098   -7.743   -4.322
    6288   -7.740   -8.535   -5.916
    6289  -10.101   -8.089    0.545
    6290  -10.326   -6.631   -1.430
    6291   -8.325   -9.359   -1.093
    6292   -7.362   -9.284   -0.498
    6293  -11.046   -8.834   -2.037
    6294   -8.176   -9.798   -1.483
    6295   -8.782  -11.462    0.538
    6296  -11.175   -7.519   -1.549
    6297   -8.684   -7.260   -0.711
    6298   -8.951   -9.121   -5.644
    6299   -8.541   -8.506   -2.931
    6300   -6.824   -6.721   -4.104
    6301  -10.051   -8.557   -1.565
    6302   -7.839   -7.870   -1.201
    6303   -7.605   -7.562   -4.339
    6304   -5.770   -9.538   -3.522
    6305   -8.344  -10.182   -3.260
    6306   -8.553   -9.563   -3.639
    6307   -8.251  -10.712   -3.117
    6308   -6.795   -7.097   -4.571
    6309   -4.785   -9.018   -6.115
    6310   -8.490   -6.342   -7.759
    6311   -8.805   -7.599   -5.363
    6312   -7.596   -9.019   -5.245
    6313   -6.562   -6.049   -6.602
    6314   -8.439   -7.804   -6.724
    6315   -8.138   -8.982   -6.839
    6316   -7.752  -10.285   -5.056
    6317   -6.236   -9.989   -6.128
    6318   -6.321   -9.512   -6.047
    6319   -6.561   -6.746   -5.709
    6320   -8.182   -8.152   -6.275
    6321   -6.772   -9.607   -6.248
    6322   -7.603  -10.963   -4.982
    6323   -8.907   -9.396   -5.168
    6324   -9.141   -6.507   -4.116
    6325   -9.060   -8.454   -4.630
    6326   -7.889   -4.463   -4.736
    6327  -12.028   -3.140   -7.232
    6328  -10.699   -4.282   -6.243
    6329   -8.994   -2.973   -7.354
    6330   -8.190   -3.492   -8.387
    6331   -7.701   -5.810   -8.631
    6332   -7.346   -5.437   -7.740
    6333   -6.332   -6.202   -3.615
    6334   -6.643   -4.591   -2.768
    6335   -7.642   -5.605   -0.353
    6336   -7.212   -8.477   -2.158
    6337   -6.435   -6.919   -1.114
    6338   -8.640   -7.137   -1.210
    6339   -6.589   -7.806    2.417
    6340   -8.401   -7.722    2.458
    6341   -9.315   -8.499   -0.144
    6342   -9.974   -8.666   -0.366
    6343   -8.413   -8.223    1.381
    6344   -7.215   -9.166    1.420
    6345   -7.827   -6.528   -0.720
    6346   -7.453   -2.836   -2.068
    6347   -9.120   -4.149   -2.052
    6348   -6.987   -8.788   -0.948
    6349   -8.501   -8.844    0.784
    6350   -7.430   -7.531   -2.395
    6351  -11.055   -7.564   -5.256
    6352   -6.871   -7.464   -3.401
    6353   -7.448   -5.986   -3.681
    6354   -9.255   -4.176   -4.634
    6355   -8.195   -4.884   -2.297
    6356   -7.874   -6.511   -2.342
    6357   -5.776   -6.045   -2.758
    6358   -8.889   -9.944   -1.857
    6359   -7.605   -9.484   -1.843
    6360  -10.603   -7.607   -2.419
    6361   -8.307   -9.024    0.392
    6362   -7.627   -4.283   -1.289
    6363   -7.744   -7.658   -0.892
    6364   -7.478   -6.632   -5.935
    6365   -7.967   -9.112   -3.945
    6366   -8.919   -6.762   -3.430
    6367   -4.737   -4.132   -3.835
    6368   -9.464   -7.055   -5.277
    6369   -8.382   -6.751   -3.471
    6370   -7.042   -6.572   -3.880
    6371   -8.710   -9.276   -1.278
    6372   -8.707   -8.651   -3.569
    6373   -5.227   -6.216   -1.917
    6374   -7.913   -4.653   -5.256
    6375   -8.453   -6.354   -4.182
    6376   -7.925   -4.548   -4.779
    6377   -8.061   -5.509   -4.412
    6378   -9.504   -9.171   -1.536
    6379   -6.381   -8.400   -2.051
    6380   -6.748   -7.888   -2.968
    6381   -7.914   -8.600   -4.063
    6382   -7.620   -8.070   -4.191
    6383   -6.889  -11.898    0.319
    6384   -4.883   -8.269   -4.155
    6385   -6.400   -4.962   -5.223
    6386   -5.947   -6.288   -3.563
    6387   -7.838   -6.818   -2.584
    6388   -8.986   -8.648   -3.446
    6389   -7.543   -7.373   -3.570
    6390   -7.054   -8.323   -2.075
    6391   -8.918   -5.704   -2.008
    6392   -5.618   -9.555   -4.245
    6393   -8.106   -6.945   -0.982
    6394   -6.788   -4.806   -2.440
    6395   -7.668   -4.987   -1.836
    6396   -8.745   -7.575   -1.635
    6397   -7.097   -7.739   -0.647
    6398   -6.829   -6.956   -1.642
    6399   -4.978   -7.075   -2.470
    6400   -6.370   -6.427   -3.224
    6401   -4.940   -8.654   -0.982
    6402   -7.646  -10.128   -0.197
    6403  -13.631   -7.295   -1.625
    6404  -10.926   -6.919   -3.061
    6405   -9.893   -6.959   -0.651
    6406   -7.772   -8.632   -3.390
    6407   -7.906   -9.461   -0.035
    6408   -7.671   -6.486    0.272
    6409   -8.751   -6.025   -1.900
    6410   -8.922   -6.578   -3.333
    6411   -7.581   -9.322    0.565
    6412  -10.219   -7.795   -0.657
    6413  -10.075   -5.466   -4.447
    6414   -8.782  -10.383   -1.716
    6415   -7.136   -9.719   -0.567
    6416   -6.835   -7.035    0.383
    6417   -6.579   -6.492   -4.270
    6418   -7.918   -3.122   -5.148
    6419   -5.854  -10.661   -3.384
    6420   -7.327  -10.099   -2.675
    6421   -7.381   -9.010   -2.448
    6422   -7.443   -9.205   -1.926
    6423   -6.228   -6.558    2.820
    6424  -10.473   -1.556    1.267
    6425   -6.601   -4.093   -0.540
    6426   -8.327   -4.601   -2.558
    6427  -11.285   -7.254   -5.260
    6428   -9.223   -5.335   -3.159
    6429   -6.933   -7.388   -2.669
    6430   -8.853   -7.957   -5.147
    6431  -11.290   -4.742   -2.571
    6432  -10.171   -6.452   -1.191
    6433  -10.455   -4.493   -2.821
    6434   -8.812   -6.650   -3.050
    6435   -8.047   -9.156   -0.705
    6436   -8.657   -9.468   -2.191
    6437   -8.879   -6.436   -3.585
    6438   -8.202   -5.620   -2.991
    6439   -5.424   -6.362   -2.788
    6440  -10.013   -3.647   -6.448
    6441   -9.498   -8.435   -5.334
    6442  -10.588   -6.397   -9.319
    6443  -10.490   -5.713  -10.380
    6444  -12.423   -2.931   -9.333
    6445  -11.913   -3.072   -9.556
    6446  -13.510   -4.736   -8.425
    6447  -10.730   -4.125  -10.531
    6448  -10.745   -2.782  -10.590
    6449   -6.518   -9.246   -8.576
    6450  -11.820   -5.670   -6.401
    6451  -12.226   -3.457   -7.863
    6452  -12.082   -4.346   -8.449
    6453  -10.545   -3.653   -2.018
    6454  -11.788    0.604   -7.676
    6455  -18.996   -1.274   -5.511
    6456  -18.031    1.157   -6.041
    6457  -15.686   -1.419   -5.512
    6458  -11.684   -5.960   -3.691
    6459  -12.176   -3.613   -6.528
    6460  -13.603   -6.771   -5.776
    6461  -11.752   -8.355   -5.951
    6462  -11.000   -6.782   -3.059
    6463   -9.715   -7.982   -6.717
    6464   -9.639   -7.273   -7.425
    6465   -7.892   -9.472   -6.061
    6466   -7.098   -8.410   -7.966
    6467   -7.363   -5.838   -6.561
    6468  -10.426   -7.526   -4.802
    6469   -9.405   -6.923   -6.265
    6470   -7.721   -7.478   -4.725
    6471   -9.075  -10.333   -3.972
    6472   -7.735   -9.623   -4.844
    6473  -10.336   -8.090   -4.687
    6474  -10.933   -7.724   -4.738
    6475   -7.054   -5.436   -7.039
    6476   -2.755   -5.330   -3.124
    6477   -3.738   -7.301   -4.846
    6478   -4.927   -7.018   -6.673
    6479   -8.142   -4.851   -7.557
    6480   -9.136   -4.234   -6.350
    6481   -9.242   -8.182   -4.613
    6482   -7.048   -7.149   -6.118
    6483   -7.162   -6.670   -6.185
    6484   -7.084   -8.526   -6.916
    6485   -7.528   -7.068   -5.916
    6486   -7.094   -8.729   -6.856
    6487   -6.878   -8.063   -8.201
    6488   -8.331   -6.968   -6.189
    6489   -7.347   -7.681   -7.049
    6490   -9.639   -6.396   -5.962
    6491   -9.269   -7.553   -6.629
    6492   -9.644   -4.350   -6.075
    6493   -7.128   -4.797   -7.550
    6494   -8.614   -5.990   -5.933
    6495   -6.706   -5.578   -2.782
    6496   -6.698   -6.271   -3.430
    6497   -5.711   -7.107   -5.734
    6498   -7.080   -4.621   -8.366
    6499   -6.522   -5.086   -5.908
    6500   -8.351   -5.958   -3.142
    6501   -7.899   -7.137   -5.567
    6502   -6.563   -6.017   -4.063
    6503   -6.620   -7.084   -4.498
    6504   -8.673   -8.366   -4.484
    6505   -5.949   -6.733   -7.866
    6506   -6.933   -6.091   -6.521
    6507   -7.706   -6.163   -3.936
    6508   -6.705   -6.729   -5.324
    6509   -6.699   -7.117   -6.520
    6510   -7.145   -5.668   -8.524
    6511   -8.258   -4.686   -6.655
    6512   -8.761   -5.499   -5.521
    6513   -5.442   -9.809   -5.477
    6514   -5.987   -4.141   -7.731
    6515   -4.895   -6.725   -6.462
    6516   -7.382   -4.758   -8.332
    6517   -6.280   -1.773   -4.865
    6518  -10.727    4.246   -1.774
    6519  -11.143    3.177   -1.886
    6520  -10.183    3.353   -2.272
    6521  -11.916    2.642   -1.611
    6522  -11.558    3.252   -0.812
    6523  -14.479    0.020    0.747
    6524  -13.539   -4.504   -2.567
    6525  -13.113   -1.969   -1.749
    6526  -10.911    1.326   -1.580
    6527   -9.542   -1.781   -1.747
    6528   -8.721   -3.645   -2.687
    6529  -11.580   -4.811   -1.738
    6530  -11.041   -8.358   -4.480
    6531   -9.774   -4.918   -6.202
    6532   -8.170   -6.599   -6.654
    6533  -11.179   -4.368   -4.300
    6534   -9.445   -4.059   -6.794
    6535  -11.311   -5.625   -8.271
    6536  -11.475   -6.095   -5.151
    6537  -10.766   -5.089   -3.929
    6538   -9.347   -7.212   -5.944
    6539   -9.632   -6.097   -6.444
    6540   -8.639   -8.285   -5.061
    6541   -9.051   -7.183   -5.727
    6542  -10.449   -6.401   -5.067
    6543   -9.108  -10.291   -5.220
    6544  -10.595   -8.326   -3.218
    6545   -9.271   -6.372   -4.015
    6546   -7.719  -10.218   -4.899
    6547  -10.161   -6.278   -6.564
    6548  -10.093   -6.629   -5.211
    6549   -9.478   -4.201   -7.394
    6550  -10.680   -7.411   -3.715
    6551  -12.372   -6.607   -5.055
    6552  -10.707   -7.955   -3.750
    6553  -12.154   -7.549   -3.684
    6554  -11.144   -5.342   -5.996
    6555   -9.574   -6.101   -5.970
    6556  -12.176   -5.683   -6.723
    6557  -10.336   -6.981   -5.864
    6558   -9.906   -8.681   -4.296
    6559  -12.426   -5.571   -4.514
    6560  -11.618   -5.981   -4.034
    6561  -10.693   -6.382   -5.149
    6562  -12.004   -5.364   -6.931
    6563   -8.894   -6.279   -5.945
    6564   -9.892   -6.967   -4.730
    6565  -10.814   -7.747   -6.177
    6566   -9.881   -6.208   -5.537
    6567  -11.786   -6.249   -5.366
    6568  -10.572   -9.306   -5.198
    6569  -10.845   -7.030   -4.804
    6570  -10.808   -6.676   -3.834
    6571  -12.430   -4.798   -6.053
    6572   -9.245   -5.361   -6.588
    6573   -8.573   -7.396   -5.786
    6574  -11.146   -4.102   -3.730
    6575  -10.168   -8.074   -4.540
    6576  -11.370   -8.553   -3.507
    6577  -11.269   -3.494   -5.184
    6578  -10.306   -4.521   -4.893
    6579  -14.192   -6.243   -1.674
    6580  -11.789   -8.043   -3.279
    6581  -12.018   -9.103   -3.887
    6582  -13.138   -8.055   -3.507
    6583  -10.124   -7.620   -4.471
    6584  -10.263   -5.095   -5.879
    6585  -10.411   -7.227   -7.440
    6586  -10.590   -7.316   -6.567
    6587   -9.968   -5.913   -7.565
    6588  -10.446   -7.176   -5.492
    6589  -10.607   -7.455   -6.412
    6590   -9.842   -6.392   -5.136
    6591   -8.515   -5.571   -5.668
    6592  -10.264   -7.880   -5.591
    6593  -12.200   -6.545   -5.750
    6594  -11.017   -5.099   -7.259
    6595   -9.091   -9.194   -4.359
    6596  -10.588   -6.375   -7.464
    6597  -11.070   -4.476   -6.515
    6598  -10.770   -6.111   -6.607
    6599  -11.353   -6.855   -5.655
    6600  -12.102   -5.946   -5.788
    6601  -11.680   -5.447   -7.120
    6602  -11.370   -4.294   -6.953
    6603   -9.734   -3.270   -8.205
    6604   -9.137   -4.250   -7.958
    6605   -9.916   -5.479   -7.317
    6606   -9.884   -4.576   -4.775
    6607  -11.966   -4.321   -5.081
    6608  -13.422   -7.325   -4.621
    6609   -9.988   -5.975   -5.498
    6610   -7.868   -6.335   -6.753
    6611   -9.320   -5.700   -8.978
    6612  -10.596   -4.665   -6.744
    6613  -10.406   -3.357   -6.738
    6614   -9.555   -5.615   -9.987
    6615   -9.453   -7.105   -8.746
    6616   -8.119   -6.772   -8.760
    6617  -10.763   -5.494   -8.446
    6618   -9.760   -5.078   -8.191
    6619   -9.787   -5.332   -9.670
    6620  -10.007   -3.532   -9.103
    6621   -8.369   -3.743   -9.961
    6622   -9.737   -1.178  -10.536
    6623  -10.351   -3.665  -10.872
    6624  -11.692   -3.961  -10.377
    6625  -12.579   -4.536   -8.671
    6626  -11.278   -6.179   -8.705
    6627   -9.538   -5.911   -8.966
    6628   -9.965   -6.097   -6.727
    6629  -10.031   -7.162   -7.378
    6630  -10.101   -8.848   -6.762
    6631  -10.590   -9.173   -5.202
    6632  -11.326   -8.677   -4.857
    6633  -11.605   -8.068   -4.227
    6634  -12.229   -7.314   -4.683
    6635  -12.364   -8.016   -4.350
    6636   -9.149  -10.977   -2.165
    6637   -9.191   -9.532   -4.199
    6638   -9.811  -11.136   -1.802
    6639  -10.664   -9.834   -1.453
    6640   -8.521   -4.789   -5.139
    6641   -7.140   -8.531   -3.975
    6642   -6.917   -8.288   -5.859
    6643   -7.426   -8.854   -4.481
    6644   -7.801   -7.101   -5.830
    6645   -7.421   -8.082   -2.990
    6646   -7.711   -4.954    0.183
    6647   -6.784   -9.161   -3.307
    6648  -10.548   -8.824   -3.172
    6649   -7.260   -7.631   -4.120
    6650   -6.494   -8.255   -1.709
    6651   -6.789   -9.012   -3.229
    6652   -7.854   -4.201    1.551
    6653   -9.483   -9.144   -3.619
    6654   -6.640   -7.914   -5.967
    6655   -8.743   -8.038   -4.332
    6656   -9.935   -9.741   -4.155
    6657   -9.624   -6.400   -5.546
    6658  -10.257   -6.507   -5.058
    6659   -8.707   -5.351   -7.143
    6660  -10.690   -5.764   -3.757
    6661  -10.785   -3.687   -5.880
    6662   -9.594   -5.943   -4.338
    6663   -9.042   -5.856   -6.347
    6664  -10.678   -4.344   -6.933
    6665   -9.065   -8.427   -4.712
    6666  -10.966   -9.633   -4.914
    6667  -11.863   -6.986   -5.049
    6668  -11.211   -8.067   -7.053
    6669  -12.337   -8.817   -4.610
    6670  -11.282   -8.717   -6.395
    6671   -9.788   -9.064   -6.333
    6672   -8.987   -9.806   -5.115
    6673  -12.601   -6.343   -4.765
    6674  -10.256   -4.946   -7.506
    6675  -10.044   -9.716   -4.698
    6676   -8.395   -7.843   -4.840
    6677   -8.243   -6.084   -6.722
    6678   -9.005   -4.561   -6.987
    6679  -11.494   -6.087   -7.244
    6680  -10.370   -6.263   -6.684
    6681  -10.681   -6.724   -6.491
    6682  -10.707   -3.694   -6.801
    6683   -9.411   -5.578   -3.758
    6684  -12.078   -5.194   -5.666
    6685  -12.865   -2.841   -4.160
    6686  -14.004   -5.421   -3.131
    6687   -9.112   -3.717   -5.999
    6688  -10.828   -6.492   -5.247
    6689  -10.025   -5.369   -5.738
    6690  -10.098   -3.206   -6.297
    6691   -8.981   -2.901   -6.419
    6692  -10.276   -5.110   -3.525
    6693  -14.949   -7.281   -5.784
    6694  -12.380   -3.697   -2.563
    6695  -10.239   -6.692   -5.574
    6696  -12.883   -7.251   -4.320
    6697  -14.028   -6.218   -2.169
    6698  -12.869   -8.263   -4.936
    6699  -12.255   -9.659   -4.673
    6700  -11.899   -8.658   -4.261
    6701  -13.436   -9.441   -2.943
    6702  -14.576   -9.615   -3.999
    6703  -14.409  -11.394   -1.629
    6704  -12.667   -6.998   -2.559
    6705  -12.838  -10.055   -2.862
    6706  -13.195   -9.233   -1.499
    6707  -13.719   -8.112   -2.325
    6708  -13.666   -9.965   -3.479
    6709  -12.884   -9.113   -3.906
    6710  -14.384   -8.611   -2.498
    6711  -13.987   -9.148   -2.567
    6712  -13.172   -6.362   -2.760
    6713  -14.307   -8.985   -2.669
    6714  -14.632   -9.050   -2.325
    6715  -15.212   -8.335   -2.023
    6716  -13.345   -8.697   -2.298
    6717  -13.836   -9.176   -2.149
    6718  -14.090   -8.159   -4.163
    6719  -14.309   -9.546   -0.640
    6720  -16.737   -8.027   -1.642
    6721  -14.688   -7.577   -1.535
